NAME	LONGNAME	efo_label	release	valid	invalid	efo_cls	xref_source	xref	simple_xref	quality	toImport	Comments
Z21_CARRIER_INFECTIOUS_DISEA	Carrier of infectious disease	infectious disease	r4/5	TRUE	FALSE	EFO_0005741	ot_mappings			0.839067762		
Z21_CONTACT_W_EXPOS_COMMUNICAB_DISEA	Contact with and exposure to communicable diseases	infectious disease	r4/5	TRUE	FALSE	EFO_0005741	ot_mappings			0.7151613092		
Z21_CONTACT_W_EXPOS_COMMUNICAB_DISEA	Contact with and exposure to communicable diseases	mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure	r4/5	FALSE	TRUE	Orphanet_168609	OLS_API_EFO_lookup					
Z21_CONTRACEPTIVE_MANAG	Contraceptive management	rh isoimmunization	r4/5	FALSE	TRUE	EFO_1001159	ot_mappings			0.5601837754		
Z21_CONTRACEPTIVE_MANAG	Contraceptive management	contraception	r4/5	TRUE	FALSE	EFO_0009520	manual					
Z21_CONVALESCENCE	Convalescence	NA	r4/5	FALSE	TRUE	NA						
Z21_CONVALESCENCE	Convalescence	convalescence	r4/5	TRUE	FALSE	EFO_0009630	manual					
Z21_COUNSELLI_RELATED_SEXUAL_ATTIT_BEHVI_ORIEN	Counselling related to sexual attitude, behaviour and orientation	risky sexual behaviour measurement	r4/5	FALSE	TRUE	EFO_0007877	ot_mappings			0.6908951316		
Z21_COUNSELLI_RELATED_SEXUAL_ATTIT_BEHVI_ORIEN	Counselling related to sexual attitude, behaviour and orientation	Behavioral abnormality	r4/5	TRUE	FALSE	HP_0000708 	manual					
Z21_DEPENDENCE_ENABL_MACHINES_DEVICES_NOT_ELSEW_CLASSIFIED	Dependence on enabling machines and devices, not elsewhere classified	neuromyelitis optica	r4/5	FALSE	TRUE	EFO_0004256	ot_mappings			0.5624333566		Doubt
Z21_DEPENDENCE_ENABL_MACHINES_DEVICES_NOT_ELSEW_CLASSIFIED	Dependence on enabling machines and devices, not elsewhere classified	activities of daily living score measurement	r4/5	TRUE	FALSE	EFO_0008451	manual					Doubt - used a broader term
Z21_DESEN_ALLERGE	Desensitization to allergens	allergen exposure measurement	r4/5	FALSE	TRUE	EFO_0007944	ot_mappings			0.60413197		Doubt: as a result of a therapy or as a disease?
Z21_DESEN_ALLERGE	Desensitization to allergens	Immunotherapy	r4/5	TRUE	FALSE	NCIT_C15262	manual					Doubt: as a result of a therapy or as a disease? likely indicating therapy. Ask EFO to include the term.
Z21_DESEN_ALLERGE	Desensitization to allergens	response to alcohol	r4/5	FALSE	TRUE	EFO_0005526	OLS_API_EFO_lookup					
Z21_DONORS_ORGANS_TISSU	Donors of organs and tissues	reproductive system	r4/5	FALSE	TRUE	UBERON_0000990	ot_mappings			0.6855122229		
Z21_DONORS_ORGANS_TISSU	Donors of organs and tissues	organ donor	r4/5	TRUE	FALSE	EFO_0009634	manual					
Z21_EXAM_ENCOUNTER_ADMINISTR_PURPO	Examination and encounter for administrative purposes	pleural tuberculosis	r4/5	FALSE	TRUE	EFO_0007446	ot_mappings			0.5279959726		
Z21_EXAM_ENCOUNTER_ADMINISTR_PURPO	Examination and encounter for administrative purposes	checkup	r4/5	TRUE	FALSE	EFO_0009517	manual			0.5279959726		
Z21_EXAM_OBSER_OTH_REASO	Examination and observation for other reasons	reasoning	r4/5	FALSE	TRUE	EFO_0004350	ot_mappings			0.7236552323		
Z21_EXAM_OBSER_OTH_REASO	Examination and observation for other reasons	checkup	r4/5	TRUE	FALSE	EFO_0009517	manual			0.7236552323		
Z21_FAMILY_HISTORY_CERTA_DISABILITI_CHRONIC_DISEA_LEADI_DISABL	Family history of certain disabilities and chronic diseases leading to disablement	family history of alzheimer’s disease	r4/5	FALSE	TRUE	EFO_0009268	ot_mappings			0.6067398061		
Z21_FAMILY_HISTORY_CERTA_DISABILITI_CHRONIC_DISEA_LEADI_DISABL	Family history of certain disabilities and chronic diseases leading to disablement	family history	r4/5	TRUE	FALSE	EFO_0000493	manual					
Z21_FAMILY_HISTORY_CERTA_DISABILITI_CHRONIC_DISEA_LEADI_DISABL	Family history of certain disabilities and chronic diseases leading to disablement	argininosuccinic aciduria	r4/5	FALSE	TRUE	Orphanet_23	OLS_API_EFO_lookup					
Z21_FAMILY_HISTORY_MALIG_NEOPLASM	Family history of malignant neoplasm	family history of lung cancer	r4/5	FALSE	TRUE	EFO_0006953	ot_mappings			0.7969688741		
Z21_FAMILY_HISTORY_MALIG_NEOPLASM	Family history of malignant neoplasm	family history of cancer	r4/5	TRUE	FALSE	EFO_0009640	manual					
Z21_FAMILY_HISTORY_OTH_SPECIFIC_DISORD	Family history of other specific disorders	genetic disorder	r4/5	TRUE	FALSE	EFO_0000508	ot_mappings			0.7238961963		
Z21_FIT_ADJ_OTH_DEVICES	Fitting and adjustment of other devices	device complication	r4/5	FALSE	FALSE	EFO_0009519	ot_mappings			0.5838460992		Doubt
Z21_FOLLOW__CARE_INVOLVI_PLASTIC_SURGE	Follow-up care involving plastic surgery	liver disease	r4/5	FALSE	TRUE	EFO_0001421	ot_mappings			0.5088972555		
Z21_FOLLOW__CARE_INVOLVI_PLASTIC_SURGE	Follow-up care involving plastic surgery	Surgery	r4/5	TRUE	FALSE	NCIT_C17173	manual					
Z21_FOLLOW__EXAM_TREAT_CONDI_OTH_MALIG_NEOPLASMS	Follow-up examination after treatment for conditions other than malignant neoplasms	eyelid cancer	r4/5	FALSE	FALSE	MONDO_0021313	ot_mappings			0.6345456421		Doubt
Z21_FOLLOW__EXAM_TREAT_MALIG_NEOPLASMS	Follow-up examination after treatment for malignant neoplasms	placenta cancer	r4/5	FALSE	TRUE	MONDO_0002178	ot_mappings			0.6984093469		
Z21_FOLLOW__EXAM_TREAT_MALIG_NEOPLASMS	Follow-up examination after treatment for malignant neoplasms	cancer	r4/5	TRUE	FALSE	EFO_0000311	manual					
Z21_GENERAL_EXAM_INVES_PERSONS_WO_COMPLA_REPOR_DIAGNOSIS	General examination and investigation of persons without complaint and reported diagnosis	pleural tuberculosis	r4/5	FALSE	TRUE	EFO_0007446	ot_mappings			0.5106543578		
Z21_GENERAL_EXAM_INVES_PERSONS_WO_COMPLA_REPOR_DIAGNOSIS	General examination and investigation of persons without complaint and reported diagnosis	checkup	r4/5	TRUE	FALSE	EFO_0009517	manual					
Z21_LUNG_TRANSPLANT_STATUS	Lung transplant status	alveolus of lung	r4/5	FALSE	TRUE	UBERON_0002299	ot_mappings			0.6720492371		
Z21_LUNG_TRANSPLANT_STATUS	Lung transplant status	lung transplantation	r4/5	TRUE	FALSE	EFO_0010721	manual					
Z21_MEDICAL_OBSER_EVALU_SUSPECTED_DISEA_CONDI	Medical observation and evaluation for suspected diseases and conditions	hereditary hemorrhagic telangiectasia	r4/5	FALSE	TRUE	Orphanet_774	ot_mappings			0.6176782809		
Z21_MEDICAL_OBSER_EVALU_SUSPECTED_DISEA_CONDI	Medical observation and evaluation for suspected diseases and conditions	checkup	r4/5	TRUE	FALSE	EFO_0009517	manual					
Z21_NEED_IMMUNI_OTH_SINGLE_VIRAL_DISEA	Need for immunization against other single viral diseases	viral sexually transmitted disease	r4/5	FALSE	FALSE	MONDO_0021682	ot_mappings			0.7026651197		Doubt
Z21_OCCUPAT_EXPOS_RISK_	Occupational exposure to risk-factors	sun exposure measurement	r4/5	FALSE	TRUE	EFO_0010729	ot_mappings			0.5415294099		
Z21_OCCUPAT_EXPOS_RISK_	Occupational exposure to risk-factors	exposure	r4/5	TRUE	FALSE	EFO_0000487	manual					
Z21_OTHER_MEDICAL_CARE	Other medical care	liver disease	r4/5	FALSE	TRUE	EFO_0001421	ot_mappings			0.5435755587		
Z21_OTHER_MEDICAL_CARE	Other medical care	medical procedure	r4/5	TRUE	FALSE	EFO_0002571	manual					
Z21_OTHER_ORTHOPA_FOLLOW__CARE	Other orthopaedic follow-up care	liver disease	r4/5	FALSE	TRUE	EFO_0001421	ot_mappings			0.478472945		
Z21_OTHER_ORTHOPA_FOLLOW__CARE	Other orthopaedic follow-up care	orthopedic nursing	r4/5	TRUE	FALSE	EFO_0009577	manual					
Z21_OTHER_POSTS_STATES	Other postsurgical states	prediabetes syndrome	r4/5	FALSE	TRUE	EFO_1001121	ot_mappings			0.774058026		
Z21_OTHER_POSTS_STATES	Other postsurgical states	response to surgery	r4/5	TRUE	FALSE	EFO_0009951	manual					
Z21_OTHER_PROBL_RELATED_PRIMARY_SUPPORT_GROUP_INCLU_FAMILY_CIRCUMSTANC	Other problems related to primary support group, including family circumstances	immunodeficiency by defective expression of hla class 2	r4/5	FALSE	TRUE	Orphanet_572	ot_mappings			0.5046477349		
Z21_OTHER_PROBL_RELATED_PRIMARY_SUPPORT_GROUP_INCLU_FAMILY_CIRCUMSTANC	Other problems related to primary support group, including family circumstances	social deprivation	r4/5	TRUE	FALSE	EFO_0009696	manual					
Z21_OTHER_SPECIAL_EXAM_INVES_PERSONS_WO_COMPLA_REPOR_DIAGNOSIS	Other special examinations and investigations of persons without complaint or reported diagnosis	pleural tuberculosis	r4/5	FALSE	TRUE	EFO_0007446	ot_mappings			0.5501949366		
Z21_OTHER_SPECIAL_EXAM_INVES_PERSONS_WO_COMPLA_REPOR_DIAGNOSIS	Other special examinations and investigations of persons without complaint or reported diagnosis	checkup	r4/5	TRUE	FALSE	EFO_0009517	manual					
Z21_OTHER_SURGI_FOLLOW__CARE	Other surgical follow-up care	liver disease	r4/5	FALSE	TRUE	EFO_0001421	ot_mappings			0.5090791854		
Z21_OTHER_SURGI_FOLLOW__CARE	Other surgical follow-up care	Surgery	r4/5	TRUE	FALSE	NCIT_C17173	manual					Ask EFO to include term
Z21_OUTCO_DELIV	Outcome of delivery	forceps delivery	r4/5	FALSE	TRUE	HP_0011411	ot_mappings			0.6045325485		
Z21_OUTCO_DELIV	Outcome of delivery	delivery measurement	r4/5	TRUE	FALSE	EFO_0006922	OLS_API_EFO_lookup					
Z21_PERSONAL_HISTORY_CERTA_OTH_DISEA	Personal history of certain other diseases	personality disorder (disease)	r4/5	FALSE	TRUE	MONDO_0002028	ot_mappings			0.7374666998		
Z21_PERSONAL_HISTORY_CERTA_OTH_DISEA	Personal history of certain other diseases	clinical history	r4/5	TRUE	FALSE	EFO_0000352	manual					
Z21_PERSONAL_HISTORY_MALIG_NEOPLASM	Personal history of malignant neoplasm	vascular cancer	r4/5	FALSE	TRUE	MONDO_0002095	ot_mappings			0.757390581		
Z21_PERSONAL_HISTORY_MALIG_NEOPLASM	Personal history of malignant neoplasm	personal history of malignant neoplasm	r4/5	FALSE	TRUE	EFO_0000616	Zooma_API_lookup					
Z21_PERSONAL_HISTORY_MALIG_NEOPLASM	Personal history of malignant neoplasm	cancer	r4/5	TRUE	FALSE	EFO_0000311	manual					
Z21_PERSONAL_HISTORY_OTH_DISEA_CONDI	Personal history of other diseases and conditions	personality disorder (disease)	r4/5	FALSE	TRUE	MONDO_0002028	ot_mappings			0.7213341286		
Z21_PERSONAL_HISTORY_OTH_DISEA_CONDI	Personal history of other diseases and conditions	clinical history	r4/5	TRUE	FALSE	EFO_0000352	manual					
Z21_PERSONAL_HISTORY_RISK__NOT_ELSEW_CLASSIFIED	Personal history of risk-factors, not elsewhere classified	vascular endothelial growth factor measurement	r4/5	FALSE	TRUE	EFO_0004762	ot_mappings			0.4887199752		
Z21_PERSONAL_HISTORY_RISK__NOT_ELSEW_CLASSIFIED	Personal history of risk-factors, not elsewhere classified	clinical history	r4/5	TRUE	FALSE	EFO_0000352	manual					
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_CIRCUMSTANC_RELATED_REPRODUCTION	Persons encountering health services in circumstances related to reproduction	health-related quality of life measurement	r4/5	FALSE	TRUE	EFO_0011014	ot_mappings			0.7436109742		
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_CIRCUMSTANC_RELATED_REPRODUCTION	Persons encountering health services in circumstances related to reproduction	encounter with health service	r4/5	TRUE	FALSE	EFO_0009786	manual					
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_EXAM_INVES	Persons encountering health services for examination and investigation	health study participation	r4/5	FALSE	TRUE	EFO_0010130	ot_mappings			0.8360173995		
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_EXAM_INVES	Persons encountering health services for examination and investigation	encounter with health service	r4/5	TRUE	FALSE	EFO_0009786	manual					
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC1	Persons encountering health services in other circumstances	health study participation	r4/5	FALSE	TRUE	EFO_0010130	ot_mappings			0.8643500918		
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC2	Persons encountering health services in other circumstances	encounter with health service	r4/5	TRUE	FALSE	EFO_0009786	manual					
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_COUNSELLI_MEDICAL_ADVICE_NOT_ELSEW_CLASSIFIED	Persons encountering health services for other counselling and medical advice, not elsewhere classified	health study participation	r4/5	FALSE	TRUE	EFO_0010130	ot_mappings			0.7274189233		
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_COUNSELLI_MEDICAL_ADVICE_NOT_ELSEW_CLASSIFIED	Persons encountering health services for other counselling and medical advice, not elsewhere classified	encounter with health service	r4/5	TRUE	FALSE	EFO_0009786	manual					
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_HEALTH_CARE	Persons encountering health services for specific procedures and health care	health study participation	r4/5	FALSE	TRUE	EFO_0009786	ot_mappings			0.784520584		
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_HEALTH_CARE	Persons encountering health services for specific procedures and health care	encounter with health service	r4/5	TRUE	FALSE	EFO_0009786	manual					
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_NOT_CARRIED	Persons encountering health services for specific procedures, not carried out	health study participation	r4/5	FALSE	TRUE	EFO_0010130	ot_mappings			0.7664893038		
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_NOT_CARRIED	Persons encountering health services for specific procedures, not carried out	encounter with health service	r4/5	TRUE	FALSE	EFO_0009786	manual					
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_COMMUNICAB_DISEA	Persons with potential health hazards related to communicable diseases	infectious disease	r4/5	TRUE	FALSE	EFO_0005741	ot_mappings			0.7349587074		
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_FAMILY_PERSONAL_HISTORY_CERTA_CONDI_INFLUENCI_HEALTH_STATUS	Persons with potential health hazards related to family and personal history and certain conditions influencing health status	health-related quality of life measurement	r4/5	FALSE	TRUE	EFO_0011014	ot_mappings			0.6441117695		
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_FAMILY_PERSONAL_HISTORY_CERTA_CONDI_INFLUENCI_HEALTH_STATUS	Persons with potential health hazards related to family and personal history and certain conditions influencing health status	clinical history	r4/5	TRUE	FALSE	EFO_0000352	manual					
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_FAMILY_PERSONAL_HISTORY_CERTA_CONDI_INFLUENCI_HEALTH_STATUS	Persons with potential health hazards related to family and personal history and certain conditions influencing health status	family history	r4/5	TRUE	FALSE	EFO_0000493	manual					
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_SOCIO_PSYCHOSO_CIRCUMSTANC	Persons with potential health hazards related to socioeconomic and psychosocial circumstances	health study participation	r4/5	FALSE	TRUE	EFO_0010130	ot_mappings			0.7389683217		
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_SOCIO_PSYCHOSO_CIRCUMSTANC	Persons with potential health hazards related to socioeconomic and psychosocial circumstances	social deprivation	r4/5	TRUE	FALSE	EFO_0009696	manual					
Z21_POSTPA_CARE_EXAMI	Postpartum care and examination	postpartum thyroiditis	r4/5	FALSE	TRUE	EFO_1001403	ot_mappings			0.6321027377		
Z21_POSTPA_CARE_EXAMI	Postpartum care and examination	postpartum	r4/5	TRUE	FALSE	EFO_0008562	manual					
Z21_PREGNAC_EXAM_TEST	Pregnancy examination and test	abnormal liver function tests during pregnancy	r4/5	FALSE	TRUE	HP_0200148	ot_mappings			0.64963919		
Z21_PREGNAC_EXAM_TEST	Pregnancy examination and test	pregnancy	r4/5	TRUE	FALSE	EFO_0002950	manual					
Z21_PRESENCE_CARDIAC_VASCULAR_IMPLANTNTS_GRAFTS	Presence of cardiac and vascular implants and grafts	peri-implantitis	r4/5	FALSE	TRUE	EFO_1001390	ot_mappings			0.573249526		
Z21_PRESENCE_CARDIAC_VASCULAR_IMPLANTNTS_GRAFTS	Presence of cardiac and vascular implants and grafts	Implant	r4/5	TRUE	FALSE	NCIT_C41075	manual					Ask EFO to import term
Z21_PRESENCE_OTH_DEVICES	Presence of other devices	device complication	r4/5	FALSE	FALSE	EFO_0009519	ot_mappings			0.7028098845		Doubt
Z21_PRESENCE_OTH_DEVICES	Presence of other devices	beta-thalassemia with other manifestations	r4/5	FALSE	TRUE	Orphanet_231386	OLS_API_EFO_lookup					Doubt
Z21_PRESENCE_OTH_FUNCTIONAL_IMPLANTNTS	Presence of other functional implants	peri-implantitis	r4/5	FALSE	TRUE	EFO_1001390	ot_mappings			0.6978220975		
Z21_PRESENCE_OTH_FUNCTIONAL_IMPLANTNTS	Presence of other functional implants	Implant	r4/5	TRUE	FALSE	NCIT_C41075	manual					Ask EFO to import term
Z21_PRESENCE_OTH_FUNCTIONAL_IMPLANTNTS	Presence of other functional implants	functional pancreatic neuroendocrine tumor	r4/5	FALSE	TRUE	MONDO_0023206	OLS_API_EFO_lookup					
Z21_PROBL_RELATED_CARE__DEPENDENCY	Problems related to care-provider dependency	cancer-related condition	r4/5	FALSE	FALSE	MONDO_0045054	ot_mappings			0.623795051		Doubt
Z21_PROBL_RELATED_CERTA_PSYCHOSO_CIRCUMSTANC	Problems related to certain psychosocial circumstances	cancer-related condition	r4/5	FALSE	TRUE	MONDO_0045054	ot_mappings			0.6949802648		
Z21_PROBL_RELATED_CERTA_PSYCHOSO_CIRCUMSTANC	Problems related to certain psychosocial circumstances	social deprivation	r4/5	TRUE	FALSE	EFO_0009696	manual					
Z21_PROBL_RELATED_EMPLO_UNEMP	Problems related to employment and unemployment	cancer-related condition	r4/5	FALSE	TRUE	MONDO_0045054	ot_mappings			0.6738947989		
Z21_PROBL_RELATED_EMPLO_UNEMP	Problems related to employment and unemployment	social deprivation	r4/5	TRUE	FALSE	EFO_0009696	manual					
Z21_PROBL_RELATED_EMPLO_UNEMP	Problems related to employment and unemployment	employment status	r4/5	FALSE	TRUE	EFO_0005241	OLS_API_EFO_lookup					
Z21_PROBL_RELATED_HOUSI_ECONO_CIRCUMSTANC	Problems related to housing and economic circumstances	poor speech	r4/5	FALSE	TRUE	HP_0002465	ot_mappings			0.6715537286		
Z21_PROBL_RELATED_HOUSI_ECONO_CIRCUMSTANC	Problems related to housing and economic circumstances	social deprivation	r4/5	TRUE	FALSE	EFO_0009696	manual					
Z21_PROBL_RELATED_LIFE_M_DIFFICULTY	Problems related to life-management difficulty	health-related quality of life measurement	r4/5	FALSE	FALSE	EFO_0011014	ot_mappings			0.70889387		Doubt
Z21_PROBL_RELATED_LIFE_M_DIFFICULTY	Problems related to life-management difficulty	difficulty walking	r4/5	FALSE	TRUE	HP_0002355	OLS_API_EFO_lookup					Doubt
Z21_PROBL_RELATED_LIFESTYLE	Problems related to lifestyle	cancer-related condition	r4/5	FALSE	TRUE	MONDO_0045054	ot_mappings			0.6796727494		Doubt
Z21_PROBL_RELATED_LIFESTYLE	Problems related to lifestyle	lifestyle measurement	r4/5	FALSE	FALSE	EFO_0010724	OLS_API_EFO_lookup					Doubt
Z21_PROBL_RELATED_MEDICAL_FACILITI_OTH_HEALTH_CARE	Problems related to medical facilities and other health care	health-related quality of life measurement	r4/5	FALSE	FALSE	EFO_0011014	ot_mappings			0.7227404233		Doubt
Z21_PROBL_RELATED_NEGAT_LIFE_EVENTS_CHILDH	Problems related to negative life events in childhood	health-related quality of life measurement	r4/5	FALSE	FALSE	EFO_0011014	ot_mappings			0.6594050797		Doubt
Z21_PROBL_RELATED_NEGAT_LIFE_EVENTS_CHILDH	Problems related to negative life events in childhood	klhl9-related childhood-onset distal myopathy	r4/5	FALSE	TRUE	Orphanet_399081	OLS_API_EFO_lookup					Doubt
Z21_PROBL_RELATED_OTH_PSYCHOSO_CIRCUMSTANC	Problems related to other psychosocial circumstances	cancer-related condition	r4/5	FALSE	TRUE	MONDO_0045054	ot_mappings			0.7002511709		
Z21_PROBL_RELATED_OTH_PSYCHOSO_CIRCUMSTANC	Problems related to other psychosocial circumstances	social deprivation	r4/5	TRUE	FALSE	EFO_0009696	manual					
Z21_PROBL_RELATED_PHYSIC_ENVIRONMENT	Problems related to physical environment	cancer-related condition	r4/5	FALSE	TRUE	MONDO_0045054	ot_mappings			0.657464553		
Z21_PROBL_RELATED_PHYSIC_ENVIRONMENT	Problems related to physical environment	social deprivation	r4/5	TRUE	FALSE	EFO_0009696	manual					
Z21_PROBL_RELATED_SOCIAL_ENVIRONMENT	Problems related to social environment	social environment measurement	r4/5	FALSE	TRUE	EFO_0010552	OLS_API_EFO_lookup;ot_mappings			0.7013627718		
Z21_PROBL_RELATED_SOCIAL_ENVIRONMENT	Problems related to social environment	social deprivation	r4/5	TRUE	FALSE	EFO_0009696	manual					
Z21_PROCED_PURPO_OTH_REMED_HEALTH_STATE	Procedures for purposes other than remedying health state	health study participation	r4/5	FALSE	TRUE	EFO_0010130	ot_mappings			0.6393582602		Does not apply
Z21_PROCREATIVE_MANAG	Procreative management	rh isoimmunization	r4/5	FALSE	FALSE	EFO_1001159	ot_mappings			0.5675635476		Doubt
Z21_ROUTI_GENERAL_HEALTH_CHECK_DEFIN_SUBPO	Routine general health check-up of defined subpopulation	health study participation	r4/5	FALSE	TRUE	EFO_0010130	ot_mappings			0.6591090004		
Z21_ROUTI_GENERAL_HEALTH_CHECK_DEFIN_SUBPO	Routine general health check-up of defined subpopulation	checkup	r4/5	TRUE	FALSE	EFO_0009517	manual					
Z21_SHOUL_REGION	Shoulder region	shoulder	r4/5	TRUE	FALSE	UBERON_0001467	ot_mappings			0.999		
Z21_SPECIAL_SCREEN_EXAM_INFECTIOUS_PARASITIC_DISEA	Special screening examination for infectious and parasitic diseases	helminthiasis	r4/5	FALSE	TRUE	EFO_1001342	ot_mappings			0.7530363018		
Z21_SPECIAL_SCREEN_EXAM_INFECTIOUS_PARASITIC_DISEA	Special screening examination for infectious and parasitic diseases	infectious disease	r4/5	TRUE	FALSE	EFO_0005741 	manual					
Z21_SPECIAL_SCREEN_EXAM_INFECTIOUS_PARASITIC_DISEA	Special screening examination for infectious and parasitic diseases	parasitic infection	r4/5	TRUE	FALSE	EFO_0001067	OLS_API_EFO_lookup					Source label refers to examination, not disease
Z21_SPECIAL_SCREEN_EXAM_NEOPLASMS	Special screening examination for neoplasms	sex cord-stromal tumor	r4/5	FALSE	TRUE	EFO_1000052	ot_mappings			0.7402105695		
Z21_SPECIAL_SCREEN_EXAM_NEOPLASMS	Special screening examination for neoplasms	neoplasm	r4/5	TRUE	FALSE	EFO_0000616	manual					
Z21_SPECIAL_SCREEN_EXAM_OTH_DISEA_DISORD	Special screening examination for other diseases and disorders	placenta disease	r4/5	FALSE	TRUE	EFO_0007441	ot_mappings			0.7169713463		Does not apply
Z21_SUPERV_HIGH_R_PREGNAC	Supervision of high-risk pregnancy	high-risk pregnancy	r4/5	TRUE	FALSE	EFO_0009573	ot_mappings			0.9052018909		
Z21_SUPERV_HIGH_R_PREGNAC	Supervision of high-risk pregnancy	supervision of high risk pregnancy	r4/5	FALSE	TRUE	EFO_0009573	Zooma_API_lookup					
Z21_SUPERV_NORMAL_PREGNAC1	Supervision of normal pregnancy	post term pregnancy	r4/5	FALSE	TRUE	EFO_0009681	ot_mappings			0.7280883646		
